bodyType,color,engineDisplacement,enginePower,fuelType,mileage,numberOfDoors,productionDate,transmission,ownersNumber,drive,state,price,new,dublicate_ptc,no_ptc,original_ptc
внедорожник,чёрный,3.0,258.0,бензин,84000.0,5.0,2011.0,1.0,1.0,1,1.0,950000.0,0,0,0,1
седан,чёрный,1.5,140.0,бензин,0.0,4.0,2020.0,2.0,,2,1.0,2430000.0,1,0,0,1
внедорожник,чёрный,2.0,249.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,3961500.0,1,0,0,1
внедорожник,чёрный,3.0,218.0,дизель,76000.0,5.0,2015.0,1.0,1.0,1,1.0,2445000.0,0,0,0,1
седан,чёрный,4.4,450.0,бензин,12184.0,4.0,2017.0,1.0,1.0,0,1.0,3535000.0,0,0,0,1
седан,синий,2.0,184.0,бензин,39723.0,4.0,2016.0,1.0,1.0,1,1.0,1699000.0,0,0,0,1
седан,белый,2.0,190.0,дизель,2300.0,4.0,2019.0,1.0,1.0,1,1.0,2673000.0,0,0,0,1
внедорожник,чёрный,3.0,235.0,дизель,130000.0,5.0,2010.0,1.0,3.0,1,1.0,1479000.0,0,0,0,1
внедорожник,оранжевый,2.0,184.0,дизель,116391.0,5.0,2013.0,1.0,1.0,1,1.0,858000.0,0,0,0,1
внедорожник,чёрный,4.4,575.0,бензин,0.0,5.0,2018.0,1.0,,1,1.0,6550000.0,0,0,0,1
внедорожник,белый,3.0,249.0,дизель,16860.0,5.0,2019.0,1.0,1.0,1,1.0,4740000.0,0,0,0,1
седан,синий,2.0,249.0,бензин,37919.0,4.0,2017.0,1.0,1.0,1,1.0,2427000.0,0,0,0,1
седан,коричневый,4.4,407.0,бензин,227538.0,4.0,2009.0,1.0,1.0,0,1.0,699000.0,0,0,0,1
купе,чёрный,4.4,530.0,бензин,0.0,2.0,2020.0,1.0,,1,1.0,10159965.0,1,0,0,1
седан,чёрный,3.0,249.0,дизель,95000.0,4.0,2018.0,1.0,2.0,1,1.0,3397000.0,0,0,0,1
седан,чёрный,3.0,249.0,дизель,2020.0,4.0,2019.0,1.0,1.0,1,1.0,7127997.0,0,0,0,1
внедорожник,чёрный,2.0,249.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,3961500.0,1,0,0,1
седан,чёрный,2.0,245.0,бензин,96898.0,4.0,2012.0,1.0,1.0,1,1.0,1242000.0,0,0,0,1
внедорожник,синий,2.0,184.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,3638500.0,1,0,0,1
хетчбек,синий,1.5,136.0,бензин,19640.0,5.0,2018.0,1.0,2.0,0,1.0,1416000.0,0,0,0,1
седан,белый,4.4,450.0,бензин,70300.0,4.0,2016.0,1.0,2.0,1,1.0,3100000.0,0,0,0,1
седан,чёрный,3.0,265.0,дизель,93838.0,4.0,2016.0,1.0,3.0,1,1.0,3249000.0,0,0,0,1
внедорожник,белый,3.0,249.0,дизель,0.0,5.0,2019.0,1.0,,1,1.0,7280000.0,0,0,0,1
внедорожник,чёрный,3.0,249.0,дизель,1797.0,5.0,2019.0,1.0,1.0,1,1.0,3900000.0,0,0,0,1
лифтбек,чёрный,3.0,306.0,бензин,183216.0,5.0,2011.0,1.0,2.0,1,1.0,980000.0,0,0,0,1
внедорожник,коричневый,3.0,231.0,бензин,292300.0,5.0,2003.0,1.0,2.0,1,1.0,435000.0,0,0,0,1
внедорожник,белый,3.0,249.0,дизель,133000.0,5.0,2015.0,1.0,1.0,1,1.0,2859000.0,0,0,0,1
хетчбек,чёрный,1.6,136.0,бензин,165000.0,5.0,2013.0,1.0,2.0,0,1.0,719000.0,0,0,0,1
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,3468900.0,1,0,0,1
седан,чёрный,2.0,184.0,бензин,129730.0,4.0,2013.0,1.0,2.0,0,1.0,1068000.0,0,0,0,1
седан,серый,2.5,218.0,бензин,220147.0,4.0,2007.0,1.0,3.0,1,1.0,570000.0,0,0,0,1
внедорожник,белый,2.0,190.0,дизель,98568.0,5.0,2015.0,1.0,2.0,1,1.0,1948000.0,0,0,0,1
хетчбек,белый,1.6,136.0,бензин,151000.0,5.0,2012.0,1.0,3.0,0,1.0,619000.0,0,0,0,1
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,3366600.0,1,0,0,1
седан,красный,2.0,184.0,бензин,60000.0,4.0,2014.0,1.0,3.0,1,1.0,1400000.0,0,1,0,0
седан,белый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,3468900.0,1,0,0,1
купе,коричневый,4.4,333.0,бензин,250000.0,2.0,2005.0,1.0,3.0,0,1.0,399999.0,0,0,0,1
внедорожник,белый,3.0,249.0,дизель,147000.0,5.0,2015.0,1.0,3.0,1,1.0,2490000.0,0,0,0,1
седан,белый,2.0,245.0,бензин,148500.0,4.0,2013.0,1.0,3.0,1,1.0,1099000.0,0,0,0,1
внедорожник,чёрный,3.0,306.0,бензин,115162.0,5.0,2010.0,1.0,3.0,1,1.0,1197000.0,0,0,0,1
внедорожник,белый,2.0,150.0,бензин,90000.0,5.0,2013.0,1.0,2.0,0,1.0,770000.0,0,0,0,1
внедорожник,коричневый,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,7410000.0,1,0,0,1
внедорожник,коричневый,3.0,340.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,6660000.0,1,0,0,1
седан,чёрный,2.0,184.0,бензин,34412.0,4.0,2013.0,1.0,1.0,0,1.0,1390000.0,0,0,0,1
внедорожник,чёрный,3.0,313.0,дизель,80000.0,5.0,2017.0,1.0,1.0,1,1.0,3290000.0,0,1,0,0
внедорожник,коричневый,2.0,249.0,бензин,27014.0,5.0,2018.0,1.0,1.0,1,1.0,2780000.0,0,0,0,1
седан,чёрный,3.0,265.0,дизель,88919.0,4.0,2016.0,1.0,2.0,1,1.0,2942125.0,0,0,0,1
внедорожник,белый,3.0,340.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,5780000.0,1,0,0,1
внедорожник,чёрный,3.0,218.0,дизель,195000.0,5.0,2004.0,1.0,3.0,1,1.0,665000.0,0,0,0,1
внедорожник,синий,4.8,355.0,бензин,230500.0,5.0,2007.0,1.0,3.0,1,1.0,680000.0,0,0,0,1
седан,чёрный,1.6,136.0,бензин,118000.0,4.0,2014.0,1.0,2.0,0,1.0,860000.0,0,0,0,1
внедорожник,коричневый,3.0,249.0,дизель,3420.0,5.0,2019.0,1.0,1.0,1,1.0,5888000.0,0,0,0,1
седан,чёрный,3.0,326.0,бензин,80800.0,4.0,2017.0,1.0,1.0,1,1.0,2988000.0,0,0,0,1
седан,чёрный,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,0,1.0,2860000.0,1,0,0,1
седан,чёрный,2.0,190.0,дизель,33300.0,4.0,2019.0,1.0,1.0,1,1.0,2582000.0,0,0,0,1
внедорожник,чёрный,2.0,192.0,бензин,29118.0,5.0,2018.0,1.0,1.0,1,1.0,1900000.0,0,0,0,1
внедорожник,чёрный,3.0,249.0,дизель,19000.0,5.0,2019.0,1.0,1.0,1,1.0,4097000.0,0,0,0,1
внедорожник,синий,3.0,340.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,5780000.0,1,0,0,1
внедорожник,чёрный,3.0,249.0,дизель,25449.0,5.0,2019.0,1.0,1.0,1,1.0,4900000.0,0,0,0,1
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,3366600.0,1,0,0,1
внедорожник,белый,3.0,249.0,дизель,32000.0,5.0,2017.0,1.0,2.0,1,1.0,3153000.0,0,0,0,1
внедорожник,чёрный,3.0,400.0,дизель,23000.0,5.0,2018.0,1.0,1.0,1,1.0,5597000.0,0,0,0,1
внедорожник,чёрный,2.0,177.0,дизель,121000.0,5.0,2012.0,1.0,2.0,1,1.0,799000.0,0,0,0,1
седан,синий,2.0,150.0,бензин,452184.0,4.0,1998.0,1.0,3.0,0,1.0,235000.0,0,1,0,0
внедорожник,чёрный,3.0,400.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,11395900.0,1,0,0,1
седан,чёрный,4.4,462.0,бензин,25564.0,4.0,2017.0,1.0,3.0,1,1.0,4250000.0,0,0,0,1
внедорожник,чёрный,3.0,249.0,дизель,57493.0,5.0,2015.0,1.0,3.0,1,1.0,2999000.0,0,0,0,1
внедорожник,чёрный,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,7280000.0,1,0,0,1
седан,чёрный,3.0,381.0,дизель,75000.0,4.0,2015.0,1.0,3.0,1,1.0,2400000.0,0,0,0,1
внедорожник,чёрный,2.0,190.0,дизель,42550.0,5.0,2019.0,1.0,1.0,1,1.0,2746000.0,0,0,0,1
внедорожник,чёрный,2.0,177.0,дизель,91973.0,5.0,2012.0,1.0,3.0,1,1.0,766000.0,0,0,0,1
седан,чёрный,2.0,184.0,бензин,98642.0,4.0,2013.0,1.0,2.0,0,1.0,1176000.0,0,0,0,1
внедорожник,белый,2.0,184.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,3353500.0,1,0,0,1
седан,синий,4.4,560.0,бензин,41700.0,4.0,2016.0,2.0,3.0,0,1.0,3823000.0,0,0,0,1
внедорожник,синий,2.0,184.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,3638500.0,1,0,0,1
внедорожник,белый,2.0,177.0,дизель,98951.0,5.0,2008.0,1.0,2.0,1,1.0,725000.0,0,0,0,1
хетчбек,белый,1.6,136.0,бензин,52318.0,5.0,2017.0,1.0,2.0,0,1.0,1247000.0,0,0,0,1
внедорожник,чёрный,3.0,249.0,дизель,36903.0,5.0,2017.0,1.0,1.0,1,1.0,3397000.0,0,0,0,1
седан,чёрный,2.0,184.0,бензин,146164.0,4.0,2013.0,1.0,2.0,0,1.0,890000.0,0,0,0,1
седан,чёрный,2.0,245.0,бензин,107000.0,4.0,2016.0,1.0,3.0,1,1.0,1596000.0,0,0,0,1
лифтбек,белый,3.0,320.0,дизель,21615.0,5.0,2017.0,1.0,1.0,1,1.0,3339700.0,0,0,0,1
седан,коричневый,2.0,184.0,бензин,0.0,4.0,2020.0,1.0,,0,1.0,2966700.0,1,0,0,1
внедорожник,чёрный,3.0,340.0,бензин,1979.0,5.0,2019.0,1.0,1.0,1,1.0,5998000.0,0,0,0,1
седан,чёрный,2.0,136.0,бензин,92000.0,4.0,2011.0,1.0,1.0,0,1.0,647000.0,0,0,0,1
седан,белый,2.0,184.0,бензин,118500.0,4.0,2014.0,1.0,3.0,0,1.0,997000.0,0,0,0,1
внедорожник,белый,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,7410000.0,1,0,0,1
хетчбек,красный,1.5,136.0,бензин,30990.0,5.0,2019.0,1.0,1.0,0,1.0,1522000.0,0,0,0,1
седан,чёрный,2.0,249.0,бензин,34912.0,4.0,2018.0,1.0,2.0,1,1.0,2685000.0,0,0,0,1
внедорожник,коричневый,3.0,381.0,дизель,64393.0,5.0,2014.0,1.0,1.0,1,1.0,2120000.0,0,0,0,1
седан,чёрный,3.0,249.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,4584900.0,1,0,0,1
седан,синий,2.0,245.0,бензин,69000.0,4.0,2016.0,1.0,1.0,1,1.0,2768020.305348224,0,0,0,1
седан,чёрный,3.0,249.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,8008500.0,1,0,0,1
седан,чёрный,4.4,560.0,бензин,84632.0,4.0,2013.0,2.0,2.0,0,1.0,2320000.0,0,0,0,1
седан,синий,2.0,156.0,бензин,95460.0,4.0,2011.0,1.0,3.0,0,1.0,624000.0,0,0,0,1
внедорожник,белый,3.0,218.0,дизель,107958.0,5.0,2015.0,1.0,1.0,1,1.0,2384000.0,0,0,0,1
внедорожник,чёрный,3.0,249.0,дизель,51131.0,5.0,2015.0,1.0,1.0,1,1.0,2727000.0,0,0,0,1
внедорожник,белый,1.5,140.0,бензин,0.0,5.0,2020.0,2.0,,2,1.0,2299000.0,1,0,0,1
седан,синий,3.0,258.0,бензин,108170.0,4.0,2011.0,1.0,1.0,0,1.0,1055000.0,0,0,0,1
внедорожник,чёрный,2.0,184.0,бензин,103059.0,5.0,2016.0,1.0,1.0,1,1.0,1558000.0,0,0,0,1
внедорожник,чёрный,2.0,150.0,бензин,78962.0,5.0,2011.0,1.0,1.0,0,1.0,738000.0,0,0,0,1
купе,чёрный,3.0,320.0,дизель,0.0,2.0,2020.0,1.0,,1,1.0,8800325.0,1,0,0,1
седан,коричневый,2.0,245.0,бензин,118701.0,4.0,2012.0,1.0,3.0,0,1.0,850000.0,0,0,0,1
внедорожник,коричневый,3.0,269.0,дизель,174100.0,5.0,2010.0,1.0,3.0,1,1.0,1050000.0,0,0,0,1
седан,чёрный,6.6,610.0,бензин,111431.0,4.0,2017.0,1.0,3.0,1,1.0,4198000.0,0,0,0,1
седан,чёрный,3.0,258.0,дизель,141800.0,4.0,2011.0,1.0,3.0,1,1.0,1048000.0,0,0,0,1
внедорожник,чёрный,4.4,555.0,бензин,124000.0,5.0,2010.0,1.0,3.0,1,1.0,1148000.0,0,0,0,1
внедорожник,синий,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,7274900.0,1,0,0,1
внедорожник,белый,3.0,340.0,бензин,6331.0,5.0,2018.0,1.0,1.0,1,1.0,4740000.0,0,0,0,1
внедорожник,коричневый,3.0,249.0,дизель,31400.0,5.0,2017.0,1.0,1.0,1,1.0,5120000.0,0,0,0,1
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,3366600.0,1,0,0,1
внедорожник,синий,3.0,249.0,дизель,29412.0,5.0,2018.0,1.0,1.0,1,1.0,3820000.0,0,0,0,1
внедорожник,чёрный,3.0,249.0,дизель,19100.0,5.0,2019.0,1.0,1.0,1,1.0,4050000.0,0,0,0,1
седан,белый,2.0,249.0,бензин,6089.0,4.0,2019.0,1.0,1.0,1,1.0,4115647.0,0,0,0,1
седан,чёрный,2.0,190.0,дизель,240031.0,4.0,2017.0,1.0,1.0,0,1.0,1530000.0,0,0,0,1
седан,синий,2.0,150.0,дизель,0.0,4.0,2020.0,1.0,,0,1.0,2770000.0,1,0,0,1
седан,белый,2.0,150.0,дизель,0.0,4.0,2020.0,1.0,,0,1.0,2770000.0,1,0,0,1
внедорожник,коричневый,2.0,184.0,дизель,132760.0,5.0,2012.0,1.0,1.0,1,1.0,1297000.0,0,0,0,1
внедорожник,синий,2.0,192.0,бензин,46239.0,5.0,2018.0,1.0,1.0,1,1.0,2063000.0,0,0,0,1
седан,белый,1.5,136.0,бензин,24350.0,4.0,2018.0,1.0,1.0,0,1.0,1596000.0,0,0,0,1
внедорожник,чёрный,2.0,184.0,дизель,162787.0,5.0,2011.0,1.0,2.0,1,1.0,998000.0,0,0,0,1
внедорожник,коричневый,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,7280000.0,1,0,0,1
седан,чёрный,3.0,249.0,дизель,21514.0,4.0,2018.0,1.0,1.0,1,1.0,3990000.0,0,0,0,1
седан,чёрный,2.0,249.0,бензин,95000.0,4.0,2018.0,1.0,2.0,1,1.0,2441000.0,0,0,0,1
седан,чёрный,3.0,249.0,дизель,20990.0,4.0,2019.0,1.0,1.0,1,1.0,3599000.0,0,0,0,1
седан,коричневый,3.0,258.0,дизель,72000.0,4.0,2012.0,1.0,1.0,1,1.0,1377000.0,0,0,0,1
лифтбек,чёрный,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,5056782.0,1,0,0,1
внедорожник,чёрный,3.0,306.0,бензин,72000.0,5.0,2016.0,1.0,1.0,1,1.0,2778000.0,0,0,0,1
седан,коричневый,3.0,249.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,4584900.0,1,0,0,1
седан,коричневый,4.4,450.0,бензин,50000.0,4.0,2016.0,1.0,2.0,1,1.0,3247000.0,0,0,0,1
внедорожник,белый,3.0,249.0,дизель,91200.0,5.0,2017.0,1.0,1.0,1,1.0,3147000.0,0,0,0,1
внедорожник,коричневый,2.0,192.0,бензин,16000.0,5.0,2018.0,1.0,1.0,1,1.0,1985000.0,0,0,0,1
внедорожник,чёрный,2.0,184.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,3530000.0,1,0,0,1
седан,чёрный,2.0,184.0,бензин,28700.0,4.0,2017.0,1.0,1.0,1,1.0,1797000.0,0,0,0,1
внедорожник,чёрный,2.0,184.0,бензин,131000.0,5.0,2012.0,1.0,1.0,1,1.0,1047000.0,0,0,0,1
хетчбек,белый,1.6,136.0,бензин,95000.0,5.0,2012.0,1.0,2.0,0,1.0,697000.0,0,0,0,1
внедорожник,чёрный,2.0,190.0,дизель,43000.0,5.0,2016.0,1.0,1.0,1,1.0,1935000.0,0,0,0,1
внедорожник,чёрный,3.0,400.0,дизель,28009.0,5.0,2018.0,1.0,1.0,1,1.0,5997000.0,0,0,0,1
седан,белый,3.0,249.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,4930000.0,1,0,0,1
внедорожник,белый,3.0,218.0,дизель,114500.0,5.0,2015.0,1.0,1.0,1,1.0,1989000.0,0,1,0,0
седан,белый,2.0,184.0,бензин,147000.0,4.0,2014.0,1.0,2.0,0,1.0,1147000.0,0,0,0,1
внедорожник,белый,3.0,249.0,дизель,58734.0,5.0,2017.0,1.0,1.0,1,1.0,2987000.0,0,0,0,1
внедорожник,коричневый,3.0,249.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,5950000.0,1,0,0,1
внедорожник,белый,3.0,306.0,бензин,88904.0,5.0,2015.0,1.0,3.0,1,1.0,1900000.0,0,1,0,0
внедорожник,красный,3.0,249.0,дизель,43150.0,5.0,2016.0,1.0,2.0,1,1.0,3050000.0,0,0,0,1
седан,коричневый,3.0,249.0,дизель,8903.0,4.0,2019.0,1.0,1.0,1,1.0,6647000.0,0,0,0,1
седан,белый,2.0,258.0,бензин,6622.0,4.0,2019.0,1.0,1.0,0,1.0,2997000.0,0,0,0,1
седан,оранжевый,2.0,150.0,дизель,0.0,4.0,2020.0,1.0,,0,1.0,2770000.0,1,0,0,1
седан,оранжевый,1.5,136.0,бензин,15767.0,4.0,2018.0,1.0,1.0,0,1.0,1539000.0,0,0,0,1
седан,белый,3.0,400.0,дизель,30142.0,4.0,2017.0,1.0,1.0,1,1.0,3745000.0,0,0,0,1
внедорожник,чёрный,2.0,231.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,4990000.0,1,0,0,1
внедорожник,коричневый,3.0,249.0,дизель,153100.0,5.0,2014.0,1.0,3.0,1,1.0,1590000.0,0,0,0,1
седан,белый,2.0,184.0,дизель,91000.0,4.0,2013.0,1.0,3.0,0,1.0,1088888.0,0,0,0,1
седан,коричневый,2.0,150.0,дизель,0.0,4.0,2020.0,1.0,,0,1.0,2778500.0,1,0,0,1
внедорожник,белый,3.0,306.0,дизель,166238.0,5.0,2011.0,1.0,3.0,1,1.0,1370000.0,0,0,0,1
внедорожник,белый,2.0,190.0,дизель,19373.0,5.0,2018.0,1.0,2.0,1,1.0,2715271.0,0,0,0,1
внедорожник,синий,2.0,177.0,дизель,199000.0,5.0,2011.0,1.0,2.0,1,1.0,749000.0,0,0,0,1
седан,коричневый,3.0,249.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,4584900.0,1,0,0,1
внедорожник,чёрный,3.0,249.0,дизель,149445.0,5.0,2015.0,1.0,2.0,1,1.0,2399000.0,0,0,0,1
внедорожник,синий,3.0,245.0,дизель,106799.0,5.0,2011.0,1.0,1.0,1,1.0,1509950.0,0,0,0,1
седан,чёрный,4.4,450.0,бензин,34000.0,4.0,2015.0,1.0,1.0,1,1.0,3880000.0,0,0,0,1
внедорожник,белый,3.0,400.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,9790000.0,1,0,1,0
седан,чёрный,3.0,258.0,дизель,181269.0,4.0,2012.0,1.0,3.0,1,1.0,1060000.0,0,0,0,1
внедорожник,синий,3.0,306.0,бензин,136000.0,5.0,2012.0,1.0,3.0,1,1.0,1297000.0,0,0,0,1
внедорожник,чёрный,3.0,286.0,дизель,132055.0,5.0,2008.0,1.0,3.0,1,1.0,979000.0,0,1,0,0
седан,чёрный,4.4,407.0,бензин,120200.0,4.0,2008.0,1.0,2.0,0,1.0,829000.0,0,0,0,1
внедорожник,красный,2.0,249.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,3910000.0,1,0,1,0
седан,белый,2.0,184.0,дизель,117714.0,4.0,2011.0,1.0,2.0,0,1.0,1107000.0,0,0,0,1
седан,белый,2.0,184.0,бензин,100968.0,4.0,2014.0,1.0,3.0,0,1.0,897000.0,0,0,0,1
внедорожник,коричневый,4.4,625.0,бензин,50.0,5.0,2020.0,1.0,1.0,1,1.0,11490000.0,1,0,0,1
седан,коричневый,3.0,400.0,дизель,0.0,4.0,2019.0,1.0,,1,1.0,6050000.0,0,0,0,1
седан,белый,3.0,249.0,дизель,33015.0,4.0,2018.0,1.0,1.0,1,1.0,3204730.0,0,0,0,1
внедорожник,чёрный,2.0,184.0,бензин,96800.0,5.0,2014.0,1.0,2.0,1,1.0,960000.0,0,0,0,1
седан,коричневый,3.0,400.0,дизель,0.0,4.0,2019.0,1.0,,1,1.0,5700000.0,0,0,0,1
седан,синий,2.0,184.0,бензин,161000.0,4.0,2013.0,1.0,1.0,0,1.0,1175000.0,0,0,0,1
внедорожник,чёрный,3.0,313.0,дизель,53000.0,5.0,2017.0,1.0,2.0,1,1.0,3900000.0,0,0,0,1
внедорожник,чёрный,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,3450000.0,1,0,0,1
внедорожник,коричневый,3.0,272.0,бензин,194600.0,5.0,2007.0,1.0,3.0,1,1.0,710000.0,0,0,0,1
лифтбек,синий,3.0,306.0,бензин,108800.0,5.0,2011.0,1.0,2.0,1,1.0,1249000.0,0,1,0,0
седан,синий,2.0,184.0,бензин,70500.0,4.0,2017.0,1.0,3.0,1,1.0,1690000.0,0,0,0,1
внедорожник,белый,3.0,218.0,дизель,80506.0,5.0,2017.0,1.0,1.0,1,1.0,2749000.0,0,0,0,1
внедорожник,чёрный,3.0,400.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,10935683.0,1,0,0,1
седан,синий,3.0,320.0,дизель,20819.0,4.0,2018.0,1.0,1.0,1,1.0,5099997.0,0,0,0,1
внедорожник,белый,3.0,218.0,дизель,76697.0,5.0,2017.0,1.0,1.0,1,1.0,2980000.0,0,0,0,1
седан,белый,2.0,190.0,дизель,21000.0,4.0,2019.0,1.0,2.0,1,1.0,2590000.0,0,0,0,1
седан,синий,3.0,320.0,дизель,20819.0,4.0,2018.0,1.0,1.0,1,1.0,5099997.0,0,0,0,1
внедорожник,белый,3.0,218.0,дизель,76697.0,5.0,2017.0,1.0,1.0,1,1.0,2980000.0,0,0,0,1
внедорожник,чёрный,3.0,400.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,9594800.0,1,0,0,1
седан,чёрный,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,2949800.0,1,0,0,1
седан,белый,2.0,190.0,дизель,21000.0,4.0,2019.0,1.0,2.0,1,1.0,2590000.0,0,0,0,1
лифтбек,белый,2.0,190.0,дизель,16484.0,5.0,2019.0,1.0,1.0,1,1.0,3499000.0,0,0,0,1
седан,белый,2.0,184.0,дизель,148267.0,4.0,2013.0,1.0,3.0,0,1.0,1178000.0,0,0,0,1
седан,коричневый,2.0,190.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,3245100.0,1,0,0,1
внедорожник,чёрный,3.0,306.0,бензин,58462.0,5.0,2017.0,1.0,1.0,1,1.0,3167000.0,0,0,0,1
купе,белый,4.4,530.0,бензин,3975.0,2.0,2018.0,1.0,1.0,1,1.0,6747000.0,0,0,0,1
внедорожник,белый,2.0,150.0,дизель,2570.0,5.0,2019.0,1.0,1.0,1,1.0,2380000.0,0,0,0,1
внедорожник,чёрный,2.0,190.0,дизель,0.0,5.0,2020.0,1.0,,1,1.0,3880000.0,1,0,0,1
седан,чёрный,4.4,450.0,бензин,8839.0,4.0,2018.0,1.0,1.0,1,1.0,4287000.0,0,0,0,1
седан,чёрный,2.0,249.0,бензин,8280.0,4.0,2018.0,1.0,1.0,0,1.0,3649000.0,0,0,0,1
купе,синий,2.0,190.0,дизель,112300.0,2.0,2017.0,1.0,1.0,1,1.0,1875000.0,0,0,0,1
внедорожник,серый,3.0,249.0,дизель,38200.0,5.0,2017.0,1.0,2.0,1,1.0,3549000.0,0,0,0,1
внедорожник,белый,2.0,184.0,бензин,0.0,5.0,2020.0,1.0,,1,1.0,3257400.0,1,0,0,1
внедорожник,белый,3.0,306.0,бензин,71420.0,5.0,2014.0,1.0,2.0,1,1.0,1947000.0,0,0,0,1
седан,чёрный,3.0,249.0,дизель,37550.0,4.0,2018.0,1.0,1.0,1,1.0,3195000.0,0,0,0,1
седан,чёрный,3.0,249.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,4650000.0,1,0,0,1
седан,чёрный,2.0,245.0,бензин,77000.0,4.0,2014.0,1.0,3.0,1,1.0,2768020.305348224,0,0,0,1
внедорожник,коричневый,3.0,272.0,бензин,170215.0,5.0,2009.0,1.0,1.0,1,1.0,865000.0,0,0,0,1
внедорожник,чёрный,3.0,249.0,дизель,20628.0,5.0,2019.0,1.0,1.0,1,1.0,4049000.0,0,0,0,1
внедорожник,чёрный,3.0,249.0,дизель,94900.0,5.0,2015.0,1.0,1.0,1,1.0,2545000.0,0,0,0,1
внедорожник,чёрный,3.0,249.0,дизель,36110.0,5.0,2019.0,1.0,1.0,1,1.0,3945000.0,0,0,0,1
седан,синий,2.0,245.0,бензин,161100.0,4.0,2015.0,1.0,2.0,1,1.0,1279000.0,0,0,0,1
внедорожник,коричневый,4.4,450.0,бензин,65000.0,5.0,2013.0,1.0,1.0,1,1.0,1639000.0,0,0,0,1
седан,синий,3.0,320.0,дизель,0.0,4.0,2020.0,1.0,,1,1.0,8416900.0,1,0,0,1
седан,чёрный,2.0,190.0,дизель,29000.0,4.0,2018.0,1.0,1.0,1,1.0,2695000.0,0,0,0,1
седан,чёрный,2.0,245.0,бензин,119950.0,4.0,2012.0,1.0,1.0,1,1.0,1147000.0,0,0,0,1
