id,engineDisplacement,enginePower,mileage,numberOfDoors,внедорожник,компактвэн,купе,лифтбек,минивэн,открытый,седан,универсал,хетчбек,белый,бордовый,голубой,жёлтый,зелёный,золотистый,золотой,коричневый,красный,оранжевый,пурпурный,розовый,серебристый,серый,синий,фиолетовый,чёрный,бензин,гибрид,дизель,электро,productionDate,ownersNumber,drive,steeringWheelSide,source,price,new,automatic,mechanical,robot,dublicate_ptc,no_ptc,original_ptc,crashed_car,excellent_state_or_new,good_state
17640,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,4040000.0,0,1,0,0,0,0,1,0,1,0
17641,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,3980000.0,0,1,0,0,0,0,1,0,1,0
17642,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,3873200.0,0,1,0,0,0,0,1,0,1,0
17643,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,4150000.0,0,1,0,0,0,0,1,0,1,0
17644,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,4118000.0,0,1,0,0,0,0,1,0,1,0
17645,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,3873200.0,0,1,0,0,0,0,1,0,1,0
17646,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,4376000.0,0,1,0,0,0,0,1,0,1,0
17647,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,4150000.0,0,1,0,0,0,0,1,0,1,0
17648,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,4150000.0,0,1,0,0,0,0,1,0,1,0
17649,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,4150000.0,0,1,0,0,0,0,1,0,1,0
17650,2.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019.0,,2,0.0,car_ru,3474000.0,0,1,0,0,0,0,1,0,1,0
17651,2.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019.0,,2,0.0,car_ru,3551200.0,0,1,0,0,0,0,1,0,1,0
17652,2.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2019.0,,2,0.0,car_ru,3860000.0,0,1,0,0,0,0,1,0,1,0
17653,2.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2019.0,,2,0.0,car_ru,3860000.0,0,1,0,0,0,0,1,0,1,0
17654,2.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019.0,,2,0.0,car_ru,3606400.0,0,1,0,0,0,0,1,0,1,0
17655,2.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019.0,,2,0.0,car_ru,3860000.0,0,1,0,0,0,0,1,0,1,0
17656,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,3783000.0,0,1,0,0,0,0,1,0,1,0
17657,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,3870000.0,0,1,0,0,0,0,1,0,1,0
17658,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,3634000.0,0,1,0,0,0,0,1,0,1,0
17659,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,3870000.0,0,1,0,0,0,0,1,0,1,0
17660,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,3937968.0,0,1,0,0,0,0,1,0,1,0
17661,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,3870000.0,0,1,0,0,0,0,1,0,1,0
17662,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,3870000.0,0,1,0,0,0,0,1,0,1,0
17663,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,3900000.0,0,1,0,0,0,0,1,0,1,0
17664,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,3850000.0,0,1,0,0,0,0,1,0,1,0
17665,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,3850000.0,0,1,0,0,0,0,1,0,1,0
17666,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,3900000.0,0,1,0,0,0,0,1,0,1,0
17667,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,3850000.0,0,1,0,0,0,0,1,0,1,0
17668,2.0,184.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2019.0,,2,0.0,car_ru,2958693.0,0,1,0,0,0,0,1,0,1,0
17669,2.0,184.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019.0,,2,0.0,car_ru,3520000.0,0,1,0,0,0,0,1,0,1,0
17670,2.0,184.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2019.0,,2,0.0,car_ru,3520000.0,0,1,0,0,0,0,1,0,1,0
17671,2.0,184.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2019.0,,2,0.0,car_ru,3538400.0,0,1,0,0,0,0,1,0,1,0
17672,2.0,184.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2019.0,,2,0.0,car_ru,3520000.0,0,1,0,0,0,0,1,0,1,0
17673,2.0,184.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2019.0,,2,0.0,car_ru,3520000.0,0,1,0,0,0,0,1,0,1,0
17674,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,4370000.0,0,1,0,0,0,0,1,0,1,0
17675,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,4075600.0,0,1,0,0,0,0,1,0,1,0
17676,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,4020400.0,0,1,0,0,0,0,1,0,1,0
17677,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,4370000.0,0,1,0,0,0,0,1,0,1,0
17678,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,4370000.0,0,1,0,0,0,0,1,0,1,0
17679,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,4370000.0,0,1,0,0,0,0,1,0,1,0
17680,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,4370000.0,0,1,0,0,0,0,1,0,1,0
17681,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,4370000.0,0,1,0,0,0,0,1,0,1,0
17682,2.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2019.0,,2,0.0,car_ru,4020000.0,0,1,0,0,0,0,1,0,1,0
17683,2.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2019.0,,2,0.0,car_ru,4160000.0,0,1,0,0,0,0,1,0,1,0
17684,2.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2019.0,,2,0.0,car_ru,3350000.0,0,1,0,0,0,0,1,0,1,0
17685,2.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2019.0,,2,0.0,car_ru,3590000.0,0,1,0,0,0,0,1,0,1,0
17686,2.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2019.0,,2,0.0,car_ru,3450000.0,0,1,0,0,0,0,1,0,1,0
17687,2.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019.0,,2,0.0,car_ru,4020000.0,0,1,0,0,0,0,1,0,1,0
17688,3.0,340.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019.0,,2,0.0,car_ru,6662900.0,0,1,0,0,0,0,1,0,1,0
17689,3.0,340.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019.0,,2,0.0,car_ru,7062500.0,0,1,0,0,0,0,1,0,1,0
17690,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,4847200.0,0,1,0,0,0,0,1,0,1,0
17691,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,4809600.0,0,1,0,0,0,0,1,0,1,0
17692,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,4809600.0,0,1,0,0,0,0,1,0,1,0
17693,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,4570000.0,0,1,0,0,0,0,1,0,1,0
17694,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,5360000.0,0,1,0,0,0,0,1,0,1,0
17695,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,4809600.0,0,1,0,0,0,0,1,0,1,0
17696,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,4809600.0,0,1,0,0,0,0,1,0,1,0
17697,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,5360000.0,0,1,0,0,0,0,1,0,1,0
17698,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,5980000.0,0,1,0,0,0,0,1,0,1,0
17699,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,4579541.0,0,1,0,0,0,0,1,0,1,0
17700,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,4579541.0,0,1,0,0,0,0,1,0,1,0
17701,3.0,313.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,4982624.0,0,1,0,0,0,0,1,0,1,0
17702,3.0,313.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,4982624.0,0,1,0,0,0,0,1,0,1,0
17703,3.0,313.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,4830517.0,0,1,0,0,0,0,1,0,1,0
17704,3.0,313.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,4830517.0,0,1,0,0,0,0,1,0,1,0
17705,3.0,313.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,6320000.0,0,1,0,0,0,0,1,0,1,0
17706,3.0,313.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,6320000.0,0,1,0,0,0,0,1,0,1,0
17707,3.0,313.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,4830517.0,0,1,0,0,0,0,1,0,1,0
17708,2.0,150.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,2401667.0,0,1,0,0,0,0,1,0,1,0
17709,2.0,150.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,2358000.0,0,1,0,0,0,0,1,0,1,0
17710,2.0,192.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019.0,,2,0.0,car_ru,2445333.0,0,1,0,0,0,0,1,0,1,0
17711,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,3266000.0,0,1,0,0,0,0,1,0,1,0
17712,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,3465000.0,0,1,0,0,0,0,1,0,1,0
17713,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,3605000.0,0,1,0,0,0,0,1,0,1,0
17714,2.0,184.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2019.0,,2,0.0,car_ru,3050000.0,0,1,0,0,0,0,1,0,1,0
17715,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,3605000.0,0,1,0,0,0,0,1,0,1,0
17716,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,3605000.0,0,1,0,0,0,0,1,0,1,0
17717,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,3570000.0,0,1,0,0,0,0,1,0,1,0
17718,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,3570000.0,0,1,0,0,0,0,1,0,1,0
17719,2.0,249.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2019.0,,2,0.0,car_ru,3900000.0,0,1,0,0,0,0,1,0,1,0
17720,6.6,585.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2019.0,,2,0.0,car_ru,13877799.0,0,1,0,0,0,0,1,0,1,0
17721,3.0,249.0,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,5364700.0,0,1,0,0,0,0,1,0,1,0
17722,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,5260000.0,0,1,0,0,0,0,1,0,1,0
17723,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,5450000.0,0,1,0,0,0,0,1,0,1,0
17724,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,5450000.0,0,1,0,0,0,0,1,0,1,0
17725,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,3013184.0,0,1,0,0,0,0,1,0,1,0
17726,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,5190000.0,0,1,0,0,0,0,1,0,1,0
17727,3.0,249.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,7670000.0,0,1,0,0,0,0,1,0,1,0
17728,3.0,381.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,6550000.0,0,1,0,0,0,0,1,0,1,0
17729,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,5980000.0,0,1,0,0,0,0,1,0,1,0
17730,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,6797000.0,0,1,0,0,0,0,1,0,1,0
17731,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,5199316.0,0,1,0,0,0,0,1,0,1,0
17732,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,4347200.0,0,1,0,0,0,0,1,0,1,0
17733,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,4370000.0,0,1,0,0,0,0,1,0,1,0
17734,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,5050000.0,0,1,0,0,0,0,1,0,1,0
17735,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,4950000.0,0,1,0,0,0,0,1,0,1,0
17736,3.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,4579541.0,0,1,0,0,0,0,1,0,1,0
17737,3.0,313.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,6520000.0,0,1,0,0,0,0,1,0,1,0
17738,3.0,313.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,6320000.0,0,1,0,0,0,0,1,0,1,0
17739,2.0,150.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,2358000.0,0,1,0,0,0,0,1,0,1,0
17740,2.0,150.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,2401667.0,0,1,0,0,0,0,1,0,1,0
17741,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,3266000.0,0,1,0,0,0,0,1,0,1,0
17742,2.0,249.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2019.0,,2,0.0,car_ru,3778800.0,0,1,0,0,0,0,1,0,1,0
17743,2.0,184.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2019.0,,2,0.0,car_ru,3105000.0,0,1,0,0,0,0,1,0,1,0
17744,2.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,3870000.0,0,1,0,0,0,0,1,0,1,0
17745,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,2559896.0,0,1,0,0,0,0,1,0,1,0
17746,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,2660172.0,0,1,0,0,0,0,1,0,1,0
17747,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,2665587.0,0,1,0,0,0,0,1,0,1,0
17748,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2019.0,,2,0.0,car_ru,2671000.0,0,1,0,0,0,0,1,0,1,0
17749,2.0,249.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2019.0,,2,0.0,car_ru,4130000.0,0,1,0,0,0,0,1,0,1,0
17750,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,2678510.0,0,1,0,0,0,0,1,0,1,0
17751,2.0,190.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2019.0,,2,0.0,car_ru,3720000.0,0,1,0,0,0,0,1,0,1,0
